4eig_2	1g6v_2	0.629	125	1.000	1.000	9.573E-39	134
4eig_2	4hep_2	0.596	129	0.991	1.000	9.573E-39	134
4eig_2	3qsk_2	0.650	120	1.000	1.000	1.802E-38	134
4eig_2	4i0c_2	0.609	126	0.991	1.000	6.381E-38	132
4eig_2	5m2j_2	0.650	115	1.000	1.000	1.201E-37	131
4eig_2	6jb2_1	0.595	125	0.991	0.992	2.067E-36	128
4eig_2	5jds_1	0.612	115	1.000	0.835	2.835E-36	127
4eig_2	5l21_2	0.568	119	1.000	1.000	3.557E-35	124
4eig_2	4w6y_2	0.620	115	1.000	0.973	1.260E-34	123
4eig_2	3zkq_2	0.600	114	0.991	0.841	3.253E-34	121
4eig_2	4ksd_2	0.594	115	1.000	0.814	3.253E-34	121
4eig_2	4x7e_2	0.653	97	0.826	0.815	2.975E-33	119
4eig_2	6cwg_2	0.568	113	0.983	0.811	2.975E-33	119
4eig_2	6j7w_1	0.610	116	1.000	1.000	1.054E-32	117
4eig_2	5o2u_2	0.578	114	0.991	0.817	2.720E-32	116
4eig_2	1ri8_2	0.570	114	0.991	0.839	7.023E-32	115
4eig_2	3eba_1	0.537	115	1.000	0.932	1.813E-31	113
4eig_2	5ip4_1	0.552	114	0.991	0.853	6.422E-31	112
4eig_2	6fv0_2	0.565	114	0.991	0.841	6.422E-31	112
4eig_2	1zvh_2	0.598	102	0.826	0.836	8.810E-31	111
4eig_2	4z9k_2	0.578	114	0.991	0.906	2.275E-30	110
4eig_2	4pou_2	0.561	105	0.826	0.875	5.370E-29	106
4eig_2	4x7f_2	0.535	107	0.817	1.000	6.158E-27	100
4eig_2	2ij0_2	0.303	101	0.843	0.856	1.132E-06	42
1i8l_2	1i8l_2	1.000	63	1.000	1.000	1.036E-35	123
1l4d_2	1l4d_2	1.000	112	1.000	1.000	6.271E-71	227
1l4d_2	1l4z_2	0.832	124	0.938	1.000	1.545E-59	194
1o9a_2	1o9a_2	1.000	24	1.000	1.000	6.914E-13	55
1pxv_2	1pxv_2	1.000	109	1.000	1.000	1.530E-71	228
1shy_2	1shy_2	1.000	499	1.000	1.000	0.000E+00	1047
4b1v_2	4b1v_2	1.000	12	1.000	1.000	1.507E-02	24
4cj1_2	4cj1_2	1.000	13	1.000	1.000	3.538E-04	29
4dra_2	4dra_2	1.000	74	1.000	1.000	3.274E-42	142
4f9l_2	4f9l_2	1.000	227	1.000	1.000	9.522E-155	475
4f9l_2	5kve_2	0.536	208	0.916	0.877	1.040E-70	233
4h2w_2	4h2w_2	1.000	77	1.000	1.000	1.012E-45	152
6on9_2	6on9_2	1.000	100	1.000	1.000	7.855E-66	211
5glh_1	5glh_1	1.000	367	1.000	1.000	1.352E-240	731
5inb_1	5inb_1	1.000	285	1.000	1.000	1.168E-200	611
5inb_1	5j28_1	1.000	285	1.000	1.000	1.168E-200	611
5inb_1	5zqv_1	0.972	286	1.000	0.973	6.571E-195	594
5inb_1	3p71_2	0.473	279	0.979	0.891	8.173E-88	285
5kho_1	5kho_1	1.000	94	1.000	1.000	1.012E-57	188
5m2j_1	5m2j_1	1.000	138	1.000	1.000	6.435E-92	289
5mv8_1	5mv8_1	1.000	454	1.000	1.000	1.695E-314	949
5tzp_1	5tzp_1	1.000	138	1.000	1.000	6.435E-92	289
5v62_1	5v62_1	1.000	348	1.000	1.000	1.042E-240	730
5v62_1	3tei_1	0.794	328	0.943	1.000	7.009E-169	523
5v62_1	2oza_2	0.451	337	0.968	0.991	1.044E-89	294
5wos_1	5wos_1	1.000	138	1.000	1.000	3.753E-93	292
5xqz_1	5xqz_1	1.000	189	1.000	1.000	8.831E-130	401
3cx6_2	3cx6_2	1.000	173	1.000	1.000	2.677E-112	349
4yc7_1	4yc7_1	1.000	274	1.000	1.000	1.362E-184	564
4zi2_1	4zi2_1	1.000	185	1.000	1.000	4.288E-121	376
5b78_1	5b78_1	1.000	119	1.000	1.000	6.845E-89	279
5b78_1	5b76_1	0.974	119	1.000	0.983	2.524E-85	269
5b78_1	5b75_1	0.966	119	1.000	0.983	1.225E-84	267
5b78_1	5b77_1	0.924	119	1.000	0.966	5.654E-80	253
5b78_1	2kwo_2	0.436	118	0.992	0.858	3.558E-33	119
5b78_1	2kwj_2	0.436	118	0.992	0.851	3.558E-33	119
5b78_1	2kwk_2	0.436	118	0.992	0.851	3.558E-33	119
5d3i_1	5d3i_1	1.000	533	1.000	1.000	0.000E+00	1064
5f3x_1	5f3x_1	1.000	177	1.000	1.000	7.101E-117	363
1jtd_1	1jtd_1	1.000	262	1.000	1.000	2.227E-172	528
1jtd_1	5npo_1	0.988	263	1.000	1.000	3.455E-170	522
1jtd_1	3n4i_1	0.675	262	1.000	0.977	1.157E-113	359
1jtd_1	3c4p_1	0.671	262	1.000	0.977	2.977E-113	357
1jtd_1	2g2u_1	0.671	262	1.000	0.977	2.977E-113	357
1jtd_1	2g2w_1	0.671	262	1.000	0.977	4.079E-113	357
1jtd_1	3qhy_1	0.342	259	0.989	0.981	7.331E-36	133
1mah_1	1mah_1	1.000	531	1.000	1.000	0.000E+00	1115
1p6a_1	1p6a_1	1.000	185	1.000	1.000	9.727E-123	380
1p6a_1	1p69_1	0.989	185	1.000	1.000	2.076E-120	374
1p6a_1	2j12_1	0.409	172	0.908	0.945	5.305E-32	119
1ri8_1	6jb8_2	1.000	129	1.000	1.000	3.792E-91	286
1ri8_1	1ri8_1	1.000	129	1.000	1.000	3.792E-91	286
1ri8_1	4gla_1	1.000	129	1.000	1.000	3.792E-91	286
1ri8_1	4gn4_1	1.000	129	1.000	1.000	3.792E-91	286
1ri8_1	4cj2_1	1.000	129	1.000	1.000	3.792E-91	286
1ri8_1	6jb2_2	1.000	129	1.000	1.000	3.792E-91	286
1ri8_1	1zvy_1	0.992	129	1.000	1.000	8.136E-89	279
1ri8_1	3m18_2	0.984	129	1.000	1.000	2.878E-88	278
1ri8_1	1dzb_2	0.945	129	1.000	1.000	6.176E-86	271
1ri8_1	1rjc_1	0.976	129	1.000	1.000	9.667E-84	265
1ri8_1	4i0c_1	0.600	130	1.000	1.000	1.462E-53	178
1ri8_1	1op9_1	0.600	130	1.000	1.000	1.462E-53	178
2xqr_2	2xqr_2	1.000	146	1.000	1.000	2.676E-92	290
1gl1_1	1gl1_1	1.000	239	1.000	1.000	1.271E-161	496
1gl1_1	1acb_1	0.967	241	1.000	1.000	1.572E-150	464
1jh4_1	1jgn_1	1.000	98	1.000	1.000	2.319E-57	187
1jh4_1	1jh4_1	1.000	98	1.000	1.000	2.319E-57	187
1lw6_1	1lw6_1	1.000	281	1.000	1.000	3.320E-180	552
1lw6_1	1y4d_1	0.960	281	1.000	0.985	4.595E-167	514
1ozs_1	1ozs_1	1.000	72	1.000	1.000	9.097E-44	146
1qa9_1	1qa9_1	1.000	102	1.000	1.000	1.869E-63	205
3m18_2	3m18_2	1.000	127	1.000	1.000	8.092E-90	282
3m18_2	6jb8_2	0.984	129	1.000	1.000	3.581E-88	277
3m18_2	1ri8_1	0.984	129	1.000	1.000	3.581E-88	277
3m18_2	4gla_1	0.984	129	1.000	1.000	3.581E-88	277
3m18_2	4gn4_1	0.984	129	1.000	1.000	3.581E-88	277
3m18_2	4cj2_1	0.984	129	1.000	1.000	3.581E-88	277
3m18_2	6jb2_2	0.984	129	1.000	1.000	3.581E-88	277
3m18_2	1zvy_1	0.976	128	1.000	1.000	7.686E-86	271
3m18_2	1dzb_2	0.930	129	1.000	1.000	5.837E-83	262
3m18_2	1rjc_1	0.961	127	1.000	1.000	9.139E-81	256
3m18_2	4i0c_1	0.600	130	1.000	1.000	5.902E-52	173
3m18_2	1op9_1	0.600	130	1.000	1.000	5.902E-52	173
3o40_2	3o40_2	1.000	28	1.000	1.000	6.806E-14	58
3o40_2	3o43_2	0.678	28	1.000	1.000	2.797E-05	33
3o40_2	4dzv_2	0.653	26	0.929	1.000	2.665E-04	31
3o40_2	3f50_1	0.653	26	0.929	0.958	2.665E-04	31
3oux_2	3oux_2	1.000	16	1.000	1.000	1.784E-05	33
3oux_2	3ouw_2	0.687	16	1.000	0.846	1.823E+00	19
3r85_2	3r85_2	1.000	19	1.000	1.000	3.625E-08	41
5xv8_2	2rnr_2	1.000	108	1.000	1.000	1.392E-67	217
5xv8_2	2ruk_2	1.000	108	1.000	1.000	1.392E-67	217
5xv8_2	2rvb_2	1.000	108	1.000	1.000	1.392E-67	217
5xv8_2	5xv8_2	1.000	108	1.000	1.000	1.392E-67	217
2v4z_2	2v4z_2	1.000	27	1.000	1.000	5.024E-15	61
2vog_2	2vog_2	1.000	22	1.000	1.000	1.010E-10	48
2vog_2	5tzq_2	0.863	22	0.909	1.000	4.104E-07	38
2vog_2	6e3j_2	0.421	19	0.864	0.905	6.206E+01	15
2wpt_2	2wpt_2	1.000	113	1.000	1.000	1.186E-73	235
2wpt_2	2vln_2	0.788	115	1.000	0.858	3.659E-54	179
2wpt_2	2vlp_2	0.788	114	1.000	0.851	3.659E-54	179
2wpt_2	2vlq_2	0.877	98	0.867	0.888	2.794E-51	170
2wpt_2	2vlo_2	0.867	98	0.867	0.876	7.214E-51	169
2wpt_2	3u43_2	0.618	113	1.000	0.848	5.072E-40	138
2xtt_2	1d6r_1	1.000	223	1.000	1.000	3.573E-150	462
2xtt_2	1smf_1	1.000	223	1.000	1.000	3.573E-150	462
2xtt_2	2uuy_1	1.000	223	1.000	1.000	3.573E-150	462
2xtt_2	2xtt_2	1.000	223	1.000	1.000	3.573E-150	462
2xtt_2	6dwh_1	1.000	223	1.000	1.000	3.573E-150	462
2xtt_2	1c9t_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	4aoq_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	1ppe_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	2ptc_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	2tgp_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	1g9i_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	2g81_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	6dwf_1	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	4j2y_2	0.973	223	0.973	1.000	1.340E-143	443
2xtt_2	2ftm_1	0.968	223	0.973	1.000	6.486E-143	441
2xtt_2	1ldt_1	0.820	223	1.000	1.000	1.938E-127	396
2xtt_2	1eja_1	0.820	223	1.000	1.000	1.938E-127	396
2xtt_2	3fp6_1	0.739	223	1.000	1.000	2.459E-113	355
2xtt_2	2ra3_1	0.741	224	1.000	1.000	4.619E-113	355
2xtt_2	3p92_1	0.721	223	1.000	1.000	1.844E-110	347
2xtt_2	3p95_1	0.721	223	1.000	1.000	1.844E-110	347
2xtt_2	3l33_1	0.721	223	1.000	1.000	1.844E-110	347
2xtt_2	6gfi_1	0.721	223	1.000	1.000	1.844E-110	347
2xtt_2	6har_1	0.718	224	1.000	1.000	5.911E-109	343
2xtt_2	2r9p_1	0.718	224	1.000	1.000	5.911E-109	343
2xtt_2	5c67_1	0.717	223	1.000	1.000	2.859E-108	341
2xtt_2	4u32_2	0.691	224	0.978	1.000	5.010E-104	329
2xtt_2	4u30_1	0.695	223	0.973	1.000	6.867E-104	328
2xtt_2	6kbr_1	0.397	189	0.848	0.989	6.898E-36	132
2xtt_2	4ag2_1	0.343	206	0.906	0.924	7.508E-29	111
2xtt_2	4afq_1	0.334	209	0.892	0.946	2.733E-26	104
3beg_2	3beg_2	1.000	7	1.000	1.000	1.238E+02	13
1jiw_1	1jiw_1	1.000	470	1.000	1.000	8.540E-310	936
1lx5_1	1lx5_1	1.000	104	1.000	1.000	9.554E-73	231
1lx5_1	5vz4_1	0.343	101	0.971	0.898	1.153E-17	73
1p27_1	1p27_1	1.000	144	1.000	1.000	1.365E-96	302
1r0r_1	1r0r_1	1.000	274	1.000	1.000	1.418E-168	518
1r0r_1	4gi3_1	0.992	274	1.000	1.000	1.766E-167	514
1r0r_1	1y1k_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1y33_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1y34_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1y3b_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1y3c_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1tm1_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1y3d_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1tm3_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1y48_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1tm4_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1tm5_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1tm7_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	1to1_1	0.697	273	0.996	0.968	3.771E-110	349
1r0r_1	2sic_1	0.694	275	0.993	1.000	1.328E-109	347
1r0r_1	2sni_1	0.694	275	0.993	1.000	1.328E-109	347
1r0r_1	1y4a_1	0.694	275	0.993	1.000	1.328E-109	347
1r0r_1	3vv2_1	0.427	279	0.901	0.872	2.162E-48	170
4iyp_2	4iyp_2	1.000	117	1.000	1.000	1.380E-76	243
4hcp_1	4hcp_1	1.000	225	1.000	1.000	3.248E-148	456
4hcp_1	4hcn_1	0.918	245	1.000	1.000	4.172E-144	444
4j2y_1	4j2y_1	1.000	165	1.000	1.000	4.873E-109	340
4kdi_1	4kdi_1	1.000	142	1.000	1.000	9.391E-94	294
4kdi_1	3qc8_1	0.519	137	0.930	0.806	1.164E-34	124
4kdi_1	3qq8_1	0.465	161	0.930	0.910	7.723E-34	122
4m5f_1	4m5f_1	1.000	399	1.000	1.000	4.972E-264	800
4pas_1	4pas_1	1.000	34	1.000	1.000	2.488E-13	57
2ktf_1	2k8b_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	4msm_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2k8c_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2kwu_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2kwv_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2mbb_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	4pqt_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	5vzm_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2fuh_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2mcn_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2jy6_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	1wrd_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	1yx5_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2l0f_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	1yx6_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2den_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2l0t_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2mj5_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	4k1r_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2lvo_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	1q5w_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2g45_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	4m0w_2	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2mre_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2mro_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2ktf_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	2lz6_1	1.000	76	1.000	1.000	3.726E-46	153
2ktf_1	1zgu_2	0.986	76	1.000	1.000	9.631E-46	152
2ktf_1	2jt4_2	0.960	76	1.000	1.000	3.133E-44	148
2ktf_1	1wr1_1	0.960	76	1.000	1.000	3.133E-44	148
2ktf_1	1q0w_2	0.960	76	1.000	1.000	3.133E-44	148
2ktf_1	1otr_2	0.960	76	1.000	1.000	3.133E-44	148
2ktf_1	2c7m_2	0.842	76	1.000	1.000	7.064E-35	121
2ktf_1	6d4p_2	0.789	76	1.000	0.958	1.420E-31	111
2ktf_1	5v69_2	0.843	64	0.803	0.985	4.270E-29	104
2ktf_1	4hcp_2	0.500	76	1.000	0.945	1.894E-19	77
2ktf_1	1p9d_1	0.328	73	0.961	0.859	2.137E-08	45
2ktf_1	5tl7_1	0.301	73	0.961	0.908	9.796E-07	40
2l9s_1	2l9s_1	1.000	44	1.000	1.000	1.569E-25	92
2lz6_1	2k8b_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	4msm_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2k8c_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2kwu_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2kwv_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2mbb_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	4pqt_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	5vzm_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2fuh_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2mcn_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2jy6_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	1wrd_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	1yx5_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2l0f_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	1yx6_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2den_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2l0t_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2mj5_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	4k1r_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2lvo_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	1q5w_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2g45_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	4m0w_2	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2mre_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2mro_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2ktf_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	2lz6_1	1.000	76	1.000	1.000	3.726E-46	153
2lz6_1	1zgu_2	0.986	76	1.000	1.000	9.631E-46	152
2lz6_1	2jt4_2	0.960	76	1.000	1.000	3.133E-44	148
2lz6_1	1wr1_1	0.960	76	1.000	1.000	3.133E-44	148
2lz6_1	1q0w_2	0.960	76	1.000	1.000	3.133E-44	148
2lz6_1	1otr_2	0.960	76	1.000	1.000	3.133E-44	148
2lz6_1	2c7m_2	0.842	76	1.000	1.000	7.064E-35	121
2lz6_1	6d4p_2	0.789	76	1.000	0.958	1.420E-31	111
2lz6_1	5v69_2	0.843	64	0.803	0.985	4.270E-29	104
2lz6_1	4hcp_2	0.500	76	1.000	0.945	1.894E-19	77
2lz6_1	1p9d_1	0.328	73	0.961	0.859	2.137E-08	45
2lz6_1	5tl7_1	0.301	73	0.961	0.908	9.796E-07	40
2mur_1	2mur_1	1.000	44	1.000	1.000	2.531E-27	97
5kho_2	5kho_2	1.000	109	1.000	1.000	1.462E-67	217
3ul1_1	3ul1_1	1.000	416	1.000	1.000	3.980E-273	827
3ul1_1	2c1m_1	0.969	424	0.988	1.000	7.825E-267	809
3ul1_1	6k06_2	0.971	422	0.986	1.000	2.759E-266	808
3wkt_1	3wkt_1	1.000	601	1.000	1.000	0.000E+00	1251
4a1u_1	4a1u_1	1.000	150	1.000	1.000	1.025E-100	315
4a1u_1	2xa0_1	0.548	123	0.807	0.898	1.745E-38	136
4b93_1	4b93_1	1.000	156	1.000	1.000	3.869E-101	316
4ct0_1	4ct0_1	1.000	195	1.000	1.000	8.303E-133	410
3o34_1	3o34_1	1.000	177	1.000	1.000	3.105E-125	387
3ouw_1	3ouw_1	1.000	500	1.000	1.000	0.000E+00	995
3ouw_1	1v18_1	0.940	503	0.948	0.996	3.641E-300	910
3ouw_1	1th1_1	0.726	523	0.830	0.994	1.557E-225	695
3ouw_1	3oux_1	0.733	462	0.848	0.937	1.652E-207	643
3r4d_1	3r4d_1	1.000	192	1.000	1.000	1.801E-125	389
3tg1_1	3tg1_1	1.000	328	1.000	1.000	7.167E-224	680
3tg1_1	3zuv_1	0.435	355	0.966	0.997	1.089E-88	290
2lox_1	2lox_1	1.000	108	1.000	1.000	9.273E-67	214
2lox_1	2k2u_1	0.939	115	1.000	1.000	1.998E-64	208
2x1x_2	2x1x_2	1.000	201	1.000	1.000	1.665E-133	412
2yvj_2	2yvj_2	1.000	106	1.000	1.000	3.732E-72	230
3bzd_2	3bzd_2	1.000	223	1.000	1.000	3.151E-152	467
3d7t_2	3d7t_2	1.000	265	1.000	1.000	7.351E-183	558
3d7t_2	3gqi_1	0.349	287	0.966	0.966	8.075E-46	162
3eg5_2	3eg5_2	1.000	331	1.000	1.000	4.863E-212	646
3ejj_2	3ejj_2	1.000	272	1.000	1.000	8.216E-184	561
3gj3_2	3gj3_2	1.000	27	1.000	1.000	1.101E-16	66
3gj3_2	3gj7_2	1.000	27	1.000	1.000	1.101E-16	66
3ia3_2	3ia3_2	1.000	135	1.000	1.000	5.278E-88	277
3kuc_2	3kuc_2	1.000	76	1.000	1.000	9.940E-50	164
3kuc_2	3kud_2	0.986	76	1.000	1.000	4.837E-49	162
3kuc_2	1gua_2	0.960	76	0.987	1.000	5.113E-46	153
1t6b_2	1t6b_2	1.000	170	1.000	1.000	2.187E-108	338
4etp_1	4etp_1	1.000	379	1.000	1.000	1.143E-239	729
4gi3_1	4gi3_1	1.000	274	1.000	1.000	1.035E-168	518
4gi3_1	1r0r_1	0.992	274	1.000	1.000	1.288E-167	515
4gi3_1	1y1k_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1y33_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1y34_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1y3b_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1y3c_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1tm1_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1y3d_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1tm3_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1y48_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1tm4_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1tm5_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1tm7_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	1to1_1	0.693	273	0.996	0.968	5.166E-110	349
4gi3_1	2sic_1	0.690	275	0.993	1.000	1.820E-109	347
4gi3_1	2sni_1	0.690	275	0.993	1.000	1.820E-109	347
4gi3_1	1y4a_1	0.690	275	0.993	1.000	1.820E-109	347
4gi3_1	3vv2_1	0.427	279	0.901	0.872	8.478E-49	171
4hnj_1	4hnj_1	1.000	24	1.000	1.000	1.799E-12	53
4jra_1	4jra_1	1.000	416	1.000	1.000	1.750E-284	860
4jra_1	5l21_1	0.770	425	0.990	1.000	3.782E-221	677
4jra_1	4kbb_1	0.366	413	0.993	0.964	2.152E-74	252
4kt3_1	4kt3_1	1.000	136	1.000	1.000	8.785E-93	291
5ml9_2	5ml9_2	1.000	103	1.000	1.000	9.960E-67	214
5ml9_2	5elu_1	0.717	99	0.961	0.901	1.630E-36	127
5o05_2	5o05_2	1.000	296	1.000	1.000	1.200E-208	634
5szj_2	5szj_2	1.000	83	1.000	1.000	2.355E-44	149
5uk5_2	5uk5_2	1.000	299	1.000	1.000	2.934E-229	694
6hul_2	6hul_2	1.000	416	1.000	1.000	9.773E-279	844
2xgy_2	2xgy_2	1.000	165	1.000	1.000	5.671E-114	354
2xgy_2	1ak4_1	0.981	165	1.000	0.994	2.846E-110	343
2xgy_2	2x2d_1	0.751	145	0.873	0.884	7.158E-76	244
3a4s_2	3a4s_2	1.000	74	1.000	1.000	6.348E-46	153
3a4s_2	5eql_2	0.315	73	0.986	0.947	2.512E-07	42
3a4s_2	5tvq_2	0.310	73	0.986	0.973	2.344E-06	39
3a4s_2	5elu_2	0.301	73	0.986	0.933	2.190E-05	36
3c5t_2	3c5t_2	1.000	24	1.000	1.000	2.475E-12	53
3doe_2	3doe_2	1.000	114	1.000	1.000	1.137E-72	232
3f7p_2	3f7p_2	1.000	193	1.000	1.000	1.373E-135	418
4yyp_1	4yyp_1	1.000	87	1.000	1.000	5.997E-56	182
5ajk_1	5ajk_1	1.000	137	1.000	1.000	2.973E-91	287
5ajk_1	5ajj_1	0.970	137	0.993	1.000	2.056E-87	276
5cyk_1	5cyk_1	1.000	454	1.000	1.000	3.935E-300	908
